station_id,timestamp,Value,Latitude,Longitude,EUI,LocalDateTime
St.Jakobs-Strasse,2021-08-31 00:14:00+02:00,49.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:14
St.Jakobs-Strasse,2021-08-31 00:15:00+02:00,52.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:15
St.Jakobs-Strasse,2021-08-31 00:17:00+02:00,44.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:17
St.Jakobs-Strasse,2021-08-31 00:19:00+02:00,48.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:19
St.Jakobs-Strasse,2021-08-31 00:21:00+02:00,45.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:21
St.Jakobs-Strasse,2021-08-31 00:22:00+02:00,45.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:22
St.Jakobs-Strasse,2021-08-31 00:24:00+02:00,53.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:24
St.Jakobs-Strasse,2021-08-31 00:26:00+02:00,44.5,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:26
St.Jakobs-Strasse,2021-08-31 00:27:00+02:00,45.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:27
St.Jakobs-Strasse,2021-08-31 00:29:00+02:00,46.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:29
St.Jakobs-Strasse,2021-08-31 00:31:00+02:00,57.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:31
St.Jakobs-Strasse,2021-08-31 00:32:00+02:00,44.9,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:32
St.Jakobs-Strasse,2021-08-31 00:34:00+02:00,49.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:34
St.Jakobs-Strasse,2021-08-31 00:36:00+02:00,51.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:36
St.Jakobs-Strasse,2021-08-31 00:37:00+02:00,47.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:37
St.Jakobs-Strasse,2021-08-31 00:39:00+02:00,44.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:39
St.Jakobs-Strasse,2021-08-31 00:41:00+02:00,44.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:41
St.Jakobs-Strasse,2021-08-31 00:42:00+02:00,47.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:42
St.Jakobs-Strasse,2021-08-31 00:44:00+02:00,51.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:44
St.Jakobs-Strasse,2021-08-31 00:46:00+02:00,45.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:46
St.Jakobs-Strasse,2021-08-31 00:47:00+02:00,45.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:47
St.Jakobs-Strasse,2021-08-31 00:49:00+02:00,46.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:49
St.Jakobs-Strasse,2021-08-31 00:51:00+02:00,49.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:51
St.Jakobs-Strasse,2021-08-31 00:53:00+02:00,45.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:53
St.Jakobs-Strasse,2021-08-31 00:54:00+02:00,51.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:54
St.Jakobs-Strasse,2021-08-31 00:56:00+02:00,49.9,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:56
St.Jakobs-Strasse,2021-08-31 00:58:00+02:00,44.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:58
St.Jakobs-Strasse,2021-08-31 00:59:00+02:00,46.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 00:59
St.Jakobs-Strasse,2021-08-31 01:01:00+02:00,47.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:01
St.Jakobs-Strasse,2021-08-31 01:03:00+02:00,44.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:03
St.Jakobs-Strasse,2021-08-31 01:04:00+02:00,46.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:04
St.Jakobs-Strasse,2021-08-31 01:06:00+02:00,44.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:06
St.Jakobs-Strasse,2021-08-31 01:08:00+02:00,46.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:08
St.Jakobs-Strasse,2021-08-31 01:09:00+02:00,50.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:09
St.Jakobs-Strasse,2021-08-31 01:11:00+02:00,44.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:11
St.Jakobs-Strasse,2021-08-31 01:13:00+02:00,45.5,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:13
St.Jakobs-Strasse,2021-08-31 01:14:00+02:00,45.0,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:14
St.Jakobs-Strasse,2021-08-31 01:16:00+02:00,45.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:16
St.Jakobs-Strasse,2021-08-31 01:18:00+02:00,44.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:18
St.Jakobs-Strasse,2021-08-31 01:19:00+02:00,47.7,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:19
St.Jakobs-Strasse,2021-08-31 01:21:00+02:00,45.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:21
St.Jakobs-Strasse,2021-08-31 01:23:00+02:00,45.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:23
St.Jakobs-Strasse,2021-08-31 01:25:00+02:00,46.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:25
St.Jakobs-Strasse,2021-08-31 01:26:00+02:00,61.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:26
St.Jakobs-Strasse,2021-08-31 01:28:00+02:00,45.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:28
St.Jakobs-Strasse,2021-08-31 01:30:00+02:00,45.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:30
St.Jakobs-Strasse,2021-08-31 01:31:00+02:00,46.3,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:31
St.Jakobs-Strasse,2021-08-31 01:33:00+02:00,45.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:33
St.Jakobs-Strasse,2021-08-31 01:35:00+02:00,45.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:35
St.Jakobs-Strasse,2021-08-31 01:36:00+02:00,44.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:36
St.Jakobs-Strasse,2021-08-31 01:38:00+02:00,44.4,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:38
St.Jakobs-Strasse,2021-08-31 01:40:00+02:00,48.8,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:40
St.Jakobs-Strasse,2021-08-31 01:41:00+02:00,60.6,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:41
St.Jakobs-Strasse,2021-08-31 01:43:00+02:00,44.1,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:43
St.Jakobs-Strasse,2021-08-31 01:45:00+02:00,52.2,47.54348,7.60937,0004A30B00216E68,31.08.2021 01:45
